sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.40956,0.39783,0.39783,0.39783,0.40829,0.43304,0.4422,0.45,0.44036,0.4331,0.4413,0.4413,0.4413,0.4413,0.4413,0.4413,0.4413,0.4413,0.4413,0.4413,0.4413,0.43261,0.43735,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45055,0.46317,0.47609,0.47609,0.47609,0.46244,0.44466,0.39348,0.3581,0.31542,0.30173,0.45726,0.4587,0.55825,0.52009,0.53646,0.52083,0.51522,0.51522,0.51916,0.5413,0.56667,0.57174,0.57993
0.47826,0.47826,0.47826,0.47826,0.47826,0.47826,0.47826,0.47826,0.47826,0.47826,0.48261,0.48261,0.48261,0.43684,0.41874,0.41142,0.4,0.4,0.4029,0.41153,0.41304,0.41866,0.43836,0.48102,0.48533,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.45417,0.33081,0.29306,0.25397,0.23044,0.22595,0.17807,0.16956,0.16956,0.16956,0.16956,0.16956,0.16956,0.16134,0.23438,0.32267,0.38289,0.39279,0.39565,0.39565,0.39688,0.45321
0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.093478,0.0879,0.064304,0.058696,0.058696,0.058696,0.058696,0.058696
0.35431,0.41123,0.4358,0.3964,0.40543,0.42189,0.44206,0.40465,0.39608,0.41579,0.46065,0.4706,0.45942,0.4445,0.4445,0.47088,0.50105,0.47075,0.4619,0.44967,0.40185,0.4019,0.45665,0.42962,0.39759,0.3662,0.3662,0.33627,0.35111,0.3336,0.29762,0.34353,0.40694,0.33517,0.22258,0.20361,0.2457,0.2612,0.2792,0.26564,0.24895,0.10148,-0.10539,-0.25109,-0.36513,-0.382,-0.37316,-0.29501,-0.12878,-0.080227,-0.049012,-0.0049079,0.03185,0.063822,0.0773,0.062328,0.068089,0.1409,0.17695,0.15277
0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739
0.22826,0.22826,0.22826,0.22826,0.24565,0.24624,0.25948,0.27609,0.27628,0.28043,0.28478,0.28478,0.28502,0.29373,0.29809,0.30245,0.31087,0.31087,0.32826,0.32826,0.33261,0.33261,0.33261,0.33696,0.33718,0.34175,0.35,0.35,0.35,0.35,0.35058,0.3587,0.35895,0.36304,0.36304,0.36304,0.36304,0.36319,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174
0.27541,0.27541,0.27541,0.27541,0.27541,0.29551,0.35653,0.36229,0.36229,0.36229,0.36229,0.37362,0.40375,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573,0.40573
-0.56739,-0.56739,-0.52623,0.040622,0.17034,0.07902,-0.033291,-0.036957,0.026479,0.3144,0.41339,0.3413,0.40756,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696
0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.3591,0.35435,0.34317,0.32479,0.30099,0.27937,0.24162,0.22826,0.2081,0.19783,0.19783,0.19783,0.19783,0.19783,0.19783,0.21121,0.23696,0.23696,0.23696,0.23696,0.23696
0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304,0.36304
