WorkerId,sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
eca1130f44cd2e17645e40a0fa2ef59b,0.73,0.64,0.55,0.49,0.40,0.40,0.50,0.50,0.51,0.56,0.58,0.58,0.58,0.60,0.58,0.61,0.62,0.65,0.68,0.68,0.72,0.74,0.79,0.78,0.77,0.72,0.69,0.68,0.71,0.75,0.75,0.76,0.77,0.78,0.80,0.80,0.81,0.81,0.81,0.81,0.79,0.75,0.75,0.75,0.75,0.75,0.75,0.76,0.74,0.74,0.75,0.76,0.77,0.75,0.78,0.78,0.72,0.78,0.81,0.81
5862049dbaad1750964d91a98930832f,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.60,0.78,0.81,0.79,0.78,0.79,0.74,0.69,0.69,0.69,0.75,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
de2b2c35312ac2f0a8510743742c0219,0.91,0.90,0.90,0.89,0.89,0.89,0.90,0.90,0.90,0.89,0.90,0.91,0.92,0.90,0.93,0.92,0.92,0.92,0.91,0.92,0.91,0.92,0.92,0.89,0.88,0.91,0.93,0.91,0.89,0.91,0.91,0.89,0.91,0.93,0.91,0.90,0.91,0.91,0.90,0.93,0.91,0.93,0.92,0.92,0.89,0.89,0.89,0.90,0.91,0.92,0.92,0.92,0.91,0.93,0.91,0.89,0.88,0.87,0.89,0.93
ff9c1993d2a21f2117c30d8e295dd4ac,0.38,0.33,0.26,0.33,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
a9f376da22eb77185afae90b192bf9ac,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
46a2289decf79f747406fa91cd92fc27,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.28,0.33,0.45,0.51,0.52,0.55,0.58,0.62,0.66,0.67,0.67,0.68,0.68,0.69,0.69,0.69,0.69,0.55,0.55,0.59,0.76,0.86,0.86,0.85,0.85,0.96,0.99,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
00de940f0b5cfc82cca4791199e3bfb3,-0.61,-0.61,-0.61,-0.61,-0.16,0.41,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.97,0.69,0.69,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
607f6e34a0b5923333f6b16d3a59cc98,0.35,0.30,0.34,0.33,0.32,0.35,0.33,0.31,0.34,0.37,0.32,0.37,0.39,0.38,0.39,0.42,0.37,0.34,0.40,0.43,0.38,0.41,0.47,0.45,0.40,0.39,0.40,0.35,0.37,0.37,0.40,0.45,0.41,0.36,0.43,0.38,0.35,0.47,0.38,0.37,0.38,0.36,0.29,0.33,0.30,0.27,0.35,0.28,0.31,0.32,0.30,0.32,0.33,0.41,0.33,0.35,0.37,0.31,0.34,0.29
a30d244141cb2f51e0803e79bc4bd147,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.29,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.43,0.71,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
1ac10b86ba5ac18e06eea9f9954ab216,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.62,0.60,0.50,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
