sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.14569,0.19565,0.22174,0.19002,0.17826,0.17826,0.19319,0.2018,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435
0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.19405,0.18696,0.23044
0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.73478,0.75814,0.7961,0.81107,0.81304,0.81304,0.81304,0.81304,0.81304,0.81304,0.81304,0.81304,0.79645,0.75423,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043,0.73043
0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29348,0.29875,0.3298,0.35265,0.36288,0.38478,0.38478,0.38478,0.37004,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565,0.34565
0.16363,0.054725,0.15484,0.086568,0.066713,0.12102,-0.017966,0.07057,0.11159,0.043547,0.16722,0.091714,0.11404,0.16634,0.063754,0.17532,0.12789,0.094472,0.19027,0.089308,0.15156,0.14715,0.081866,0.19297,0.071773,0.17328,0.15224,0.12337,0.20558,0.23845,0.27981,0.32497,0.34877,0.39023,0.43129,0.44878,0.4857,0.51195,0.51414,0.55345,0.57514,0.59047,0.62303,0.62743,0.63999,0.67522,0.67972,0.69467,0.71893,0.73192,0.74943,0.77329,0.79282,0.80793,0.81887,0.83165,0.85997,0.87776,0.9039,0.92084
0.18261,0.18261,0.18261,0.17488,0.13927,0.11144,0.093963,0.096626,0.15343,0.16643,0.19262,0.20435,0.20644,0.18957,0.16087,0.22103,0.23478,0.24009,0.24348,0.24348,0.24855,0.25217,0.25217,0.25097,0.22279,0.19957,0.19091,0.18696,0.20525,0.21826,0.23044,0.23044,0.23921,0.24799,0.25238,0.26087,0.26087,0.26087,0.26522,0.26522,0.26522,0.26522,0.26522,0.26926,0.26957,0.26957,0.26957,0.23317,0.176,0.14449,0.18765,0.21158,0.21686,0.21739,0.20923,0.20435,0.20048,0.2,0.2,0.20376
0.74695,0.90611,0.96087,0.96957,0.97592,0.94529,0.72851,0.69604,0.68261,0.68789,0.6913,0.6913,0.68772,0.64348,0.64714,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68261,0.68341,0.68023,0.64783,0.64783,0.64783,0.64783,0.63008,0.59496,0.55883,0.54783,0.54783,0.54783,0.54469,0.49376,0.44504,0.43044,0.44405,0.45398,0.47017,0.47886,0.48261,0.48261,0.48261,0.48261,0.48261,0.48261,0.50889,0.58247,0.62831,0.64783,0.64783,0.64783
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50542,0.53913,0.58696,0.58696,0.59364,0.61103,0.62174,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.62609,0.63459,0.63913,0.63913,0.63913,0.64309,0.64348,0.64348,0.64348,0.64348,0.64348,0.64348,0.64348,0.64348,0.59878,0.54734,0.53913,0.53913,0.53913,0.53913,0.5132,0.46424,0.44964
-0.46087,-0.46087,-0.46087,-0.46087,-0.46087,-0.46087,-0.46087,-0.46087,-0.47314,-0.4913,-0.4913,-0.4913,-0.53558,-0.55217,-0.55217,-0.58406,-0.6,-0.6,-0.6,-0.62805,-0.64348,-0.66956,-0.68696,-0.69565,-0.70435,-0.70435,-0.7149,-0.72174,-0.73478,-0.73913,-0.73913,-0.72356,-0.69914,-0.68261,-0.68261,-0.65217,-0.65217,-0.61304,-0.61068,-0.5913,-0.5913,-0.57985,-0.52762,-0.48041,-0.47826,-0.463,-0.44348,-0.40675,-0.38696,-0.38696,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174
