sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.53478,0.56942,0.61462,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478,0.63478
0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.67826,0.50435,0.5,0.60993,0.63043,0.63043,0.63043,0.44268,0.36274,0.30754,0.30435
0.36988,0.38199,0.38975,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39844,0.40217,0.39721,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348
0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.61522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522,0.71522
0.79719,0.80848,0.81834,0.81598,0.85742,0.79661,0.79404,0.77262,0.77309,0.78226,0.80485,0.77744,0.78592,0.83413,0.757,0.43572,0.25821,0.41451,0.4595,0.33295,0.31221,0.28854,0.33399,0.33271,0.2963,0.35143,0.31939,0.34356,0.32122,0.33595,0.31058,0.35923,0.42888,0.44328,0.40515,0.37728,0.40913,0.39352,0.40928,0.49831,0.4687,0.41299,0.23794,0.0363,0.19582,0.62219,0.62763,0.61601,0.61538,0.62599,0.75648,0.85315,0.80686,0.91571,0.95689,0.78204,0.84222,0.87927,0.88485,0.81824
0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.49745,0.50435,0.50435,0.50435,0.50435,0.50435,0.50435,0.50435,0.50766,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.5087,0.50435,0.50435,0.50435,0.50435,0.50435,0.50435,0.50435,0.50435,0.50435
0.50435,0.50435,0.50435,0.50435,0.50435,0.50435,0.50477,0.52179,0.52609,0.52609,0.52609,0.53043,0.53043,0.53043,0.53043,0.53043,0.52609,0.54783,0.54783,0.54783,0.54783,0.54783,0.52172,0.46523,0.46522,0.45218,0.44783,0.43917,0.42609,0.42609,0.42174,0.41311,0.43422,0.46937,0.48614,0.4913,0.4913,0.49552,0.5,0.5,0.5,0.5,0.50815,0.52609,0.52609,0.57961,0.61264,0.65505,0.66522,0.66522,0.66153,0.66087,0.66087,0.66087,0.66087,0.66087,0.66087,0.66522,0.66522,0.66522
0.3087,0.3087,0.3087,0.3087,0.3087,0.3087,0.3087,0.3087,0.30745,0.28178,0.26915,0.26479,0.25652,0.25652,0.25652,0.25652,0.26087,0.27603,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30435,0.30425,0.27875,0.28644,0.3,0.3,0.3,0.3041,0.32994,0.34265,0.34348,0.34348,0.3515,0.35652,0.34816,0.34783,0.34783,0.34783,0.34783
0.40144,0.40435,0.40435,0.40435,0.39438,0.38261,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.38261,0.39824,0.39763,0.37635,0.35065,0.33478,0.3356,0.35154,0.37523,0.39196,0.40054,0.40477,0.4087,0.4087,0.41304,0.41341,0.41763,0.43107,0.43913,0.43913,0.43923,0.44348,0.44348,0.44348,0.4435,0.45216,0.45217,0.45652,0.45652,0.46087,0.46502,0.46957,0.48571,0.49096,0.4913,0.4913,0.49565,0.49952,0.50393,0.51595,0.52174,0.53003,0.53913,0.54289,0.55894,0.57251,0.58261,0.58696
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
