sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.36304,0.44234,0.4928,0.5189,0.53696,0.53696,0.53696,0.53696,0.53696,0.53696,0.53696,0.53696,0.55288,0.58353,0.59733,0.60652,0.60652,0.60652,0.61957,0.6413,0.64868,0.6587,0.6587,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.66739,0.64639,0.5762,0.5536,0.55,0.55344,0.62618,0.64295,0.65252,0.68204,0.69829,0.71957,0.71957,0.71957,0.71957,0.71957,0.71957,0.71957
0.34816,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.2913,0.29935,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.31582,0.35844,0.36087,0.36087,0.36087,0.36087,0.36087,0.36087,0.38404,0.38696,0.38696,0.33817,0.31019,0.26278,0.25217,0.2495,0.24783,0.24783,0.24783,0.35327,0.42144,0.46177,0.47826,0.47149,0.43833,0.38702,0.37837,0.37182,0.36956,0.36956,0.36956,0.36522,0.36522
0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.20963,0.19938,0.19596,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.19316,0.19658,0.19783,0.19783,0.19783,0.19783,0.19783,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20279,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652
0.83696,0.83696,0.83696,0.83696,0.83696,0.78658,0.70269,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826,0.72826
0.63493,0.63493,0.65997,0.66535,0.66535,0.67783,0.69444,0.70012,0.70012,0.70012,0.70012,0.70012,0.70012,0.70447,0.70447,0.70447,0.70447,0.70839,0.70881,0.70881,0.70881,0.70881,0.70881,0.70881,0.71249,0.71316,0.71316,0.71316,0.71316,0.71316,0.71316,0.7175,0.74793,0.71516,0.70557,0.71109,0.73274,0.73489,0.71111,0.70881,0.73482,0.73923,0.74246,0.74358,0.74358,0.74358,0.74358,0.74358,0.74358,0.74358,0.74358,0.74662,0.74793,0.75662,0.74938,0.74793,0.74793,0.74793,0.74793,0.74793
0.11149,0.11985,0.13696,0.13696,0.13696,0.1413,0.14565,0.15038,0.16315,0.17618,0.19355,0.19783,0.21522,0.22824,0.22826,0.25442,0.26304,0.26302,0.2587,0.2587,0.26306,0.26739,0.25437,0.25868,0.2587,0.2587,0.27571,0.27609,0.27609,0.27609,0.28839,0.29783,0.3186,0.32391,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.32565,0.29544,0.26423,0.25496,0.32768,0.34003,0.35682,0.3587,0.3587,0.36988,0.38478,0.36568,0.37421,0.37609,0.37639,0.38044,0.38044
0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087,0.46087
0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696,0.78696
-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.37609,-0.36175,-0.18478,-0.20676,-0.16038,-0.20652,-0.20652
