sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.63696,0.61429,0.54565,0.54565,0.54565,0.54565,0.54565,0.54565,0.54739,0.56304,0.56304,0.56435,0.58913,0.58913,0.58913,0.58913,0.58913,0.57567,0.57174,0.57174,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.5673,0.55436,0.56286,0.57611,0.59751,0.60652,0.61066,0.62324,0.6364,0.6413,0.6413,0.6413,0.62972,0.62008,0.61957,0.61957,0.61957,0.61957,0.61957,0.61957,0.61957,0.61957,0.61957,0.62303,0.65083,0.67609,0.69241,0.7238,0.76233
-0.4336,-0.1357,-0.0025421,0.13552,0.25441,0.37171,0.41956,0.48832,0.45934,0.62618,0.50285,0.48992,0.45672,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.43261,0.43261,0.43261,0.43261,0.43261,0.43261,0.43261,0.43261,0.43261,0.43261,0.43261
0.10217,0.10217,0.10217,0.10182,0.08913,0.08913,0.093478,0.093478,0.093478,0.093478,0.093478,0.093478,0.093735,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.10217,0.10217,0.10217,0.10217,0.10253,0.13313,0.1587,0.17621,0.1849,0.20639,0.22388,0.22826,0.2325,0.24552,0.26691,0.27609,0.29348,0.26041,0.25435,0.2419,0.2413,0.2413,0.25,0.2587,0.2667,0.28043,0.30217,0.29013,0.28514,0.28478,0.28478,0.28478,0.30174,0.31437,0.36016
0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.61087,0.6324,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261,0.63261
0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435,0.90435
0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826
0.076087,0.076087,0.077372,0.084783,0.085314,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.097826,0.10652,0.10652,0.10652,0.10826,0.12391,0.13261,0.14198,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15037,0.1587,0.1587,0.16825,0.18044,0.18524,0.19348,0.20217,0.22826,0.23766,0.24565,0.24632,0.26739,0.26739,0.27174,0.27174,0.27291,0.29467,0.31956,0.33261,0.33261,0.34565,0.34565,0.34565,0.35059,0.35884,0.36755,0.37174,0.37174,0.37609,0.37609,0.37609,0.37609
0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174
0.74158,0.72391,0.73437,0.72941,0.69783,0.71256,0.71957,0.72826,0.73306,0.73261,0.72773,0.73577,0.75404,0.76111,0.748,0.7413,0.74827,0.75663,0.76304,0.7603,0.77174,0.72561,0.71748,0.72826,0.71087,0.71815,0.74207,0.70814,0.73855,0.77727,0.80266,0.81774,0.79824,0.82623,0.8219,0.84994,0.834,0.79287,0.74156,0.75435,0.80987,0.81046,0.83185,0.80493,0.81087,0.79251,0.79517,0.78879,0.76406,0.79604,0.76598,0.77234,0.76541,0.80483,0.80119,0.83026,0.85491,0.89261,0.9413,0.86149
0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.6587,0.69185,0.69783,0.69783,0.67854,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.61207,0.59832,0.59348,0.69687,0.68528,0.6383,0.63696,0.63696,0.63696,0.63976
