sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20633,0.20244,0.1969,0.1913,0.2,0.20604,0.23971,0.26087,0.25358,0.23187,0.23044,0.23044,0.22609,0.22609,0.22609,0.22609,0.22609,0.22609,0.22609,0.22609,0.2191,0.2052,0.18872,0.17826,0.18081,0.19382,0.19813,0.2,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435,0.20435
-0.26087,-0.26087,-0.26087,-0.26087,-0.26087,-0.26087,-0.26087,-0.26087,-0.26087,-0.26087,-0.26232,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.25395,-0.25129,-0.33081,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478,-0.33478
0.31522,0.31522,0.31522,0.31522,0.31522,0.32391,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.33183,0.33261,0.33261,0.33323,0.33696,0.33696,0.33913,0.34689,0.35061,0.3587,0.36304,0.37174,0.37609,0.37609,0.37609,0.37609,0.37609,0.38044,0.38044,0.38044,0.38044,0.38044,0.38044,0.38044,0.38044,0.37764,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37174,0.37391,0.37609,0.37609,0.37609,0.37609,0.37609,0.37609,0.37609,0.38044,0.38044,0.38044,0.38044
0.55033,0.55618,0.56708,0.55215,0.54114,0.56215,0.5722,0.58135,0.59231,0.60043,0.6131,0.6275,0.6419,0.64076,0.61625,0.62223,0.6397,0.65807,0.6587,0.63261,0.63651,0.63936,0.65091,0.65435,0.65695,0.62927,0.6275,0.65495,0.66446,0.62752,0.63093,0.65526,0.66273,0.67174,0.68478,0.68088,0.66304,0.66052,0.67116,0.67174,0.6772,0.6844,0.68478,0.68478,0.66945,0.66136,0.66922,0.68012,0.68044,0.68044,0.68044,0.68044,0.67952,0.66856,0.66218,0.66415,0.67532,0.67549,0.66837,0.67557
-0.20018,-0.1993,-0.1993,-0.1906,-0.18244,-0.17548,-0.1732,-0.1732,-0.1732,-0.1732,-0.16306,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.1558,-0.15345,-0.1471,-0.13942,-0.13405,-0.13405,0.063622,0.092148,0.092148,0.092148,0.08923,0.087798,0.087798,0.10955,0.10955,0.10955,0.10955,0.10955,0.10955,0.10955,0.10955,0.11331,0.11435,0.12646,0.12695,0.12695,0.12695,0.14042
-0.073913,-0.073913,-0.058123,-0.056522,-0.13478,-0.10435,-0.067386,-0.049557,-0.03913,-0.17818,-0.23871,-0.26957,-0.22438,-0.15831,-0.05933,-0.056522,-0.056522,-0.039992,-0.034783,-0.031534,-0.036839,-0.16867,-0.22862,-0.23478,-0.19565,-0.15275,-0.082305,-0.02466,-0.014554,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.008696,-0.008696,-0.0061485,0.008696,0.008696,0.022186,0.037481,0.074201,0.078261,0.0892,0.10004,0.10435,0.10435,0.10435,0.10435,0.10435,0.10435,0.10435,0.11051,0.14269,0.14783,0.14783,0.14783,0.15217,0.1625,0.16995
0.25217,0.25217,0.25217,0.25171,0.24783,0.24783,0.24783,0.24783,0.24783,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.25217,0.24836,0.21525,0.20058,0.2,0.2,0.2,0.2,0.2,0.20323,0.21304,0.21304,0.21304,0.20689,0.2,0.2,0.2,0.2,0.2,0.2
0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.41241,0.4087,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435,0.40435
0.29965,0.32153,0.13399,0.079211,0.10607,0.21713,0.27936,0.31635,0.34207,0.2974,0.26759,0.12843,0.15525,0.22184,0.30594,0.31304,0.32174,0.35076,0.3529,0.36015,0.24136,0.056939,-0.00051771,-0.010223,0.11585,0.20541,0.28779,0.31635,0.35209,0.38787,0.4096,0.40266,0.33944,0.25528,0.1912,0.14674,0.1811,0.25878,0.30393,0.28107,0.071669,-0.082326,-0.14206,-0.094367,0.076647,0.24629,0.34203,0.35951,0.43486,0.403,0.42162,0.33972,0.18261,0.28303,0.36852,0.41253,0.42986,0.45419,0.42239,0.38506
0.052174,0.052174,0.052174,0.052174,0.052174,-0.11739,-0.11739,-0.11739,-0.15632,-0.18696,-0.18696,-0.18696,-0.23044,-0.23044,-0.23044,-0.23044,-0.23044,-0.23044,-0.26442,-0.26957,-0.26957,-0.26957,-0.26957,-0.21451,-0.22396,-0.23913,-0.23913,-0.26267,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522,-0.26522
