WorkerId,sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
607f6e34a0b5923333f6b16d3a59cc98,0.25,0.39,0.43,0.34,0.36,0.48,0.47,0.42,0.44,0.45,0.38,0.40,0.40,0.38,0.38,0.36,0.34,0.37,0.37,0.33,0.35,0.29,0.33,0.31,0.46,0.42,0.33,0.35,0.41,0.42,0.40,0.32,0.29,0.27,0.29,0.35,0.34,0.32,0.27,0.30,0.28,0.28,0.30,0.39,0.50,0.46,0.47,0.49,0.45,0.45,0.44,0.34,0.30,0.28,0.32,0.37,0.41,0.40,0.36,0.50
eca1130f44cd2e17645e40a0fa2ef59b,-0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.05,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04
00de940f0b5cfc82cca4791199e3bfb3,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
78b5e9744073532cc376976b5fc6b2fc,0.00,0.02,0.41,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.54,0.61,0.60,0.59,0.58,0.57,0.63,0.62,0.61,0.62,0.65,0.66,0.66,0.66,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62
7cecbffe1da5ae974952db6c13695afe,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
b09a5957e5d5e47e556d203529a0ae6d,0.48,0.48,0.49,0.49,0.49,0.51,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.48,0.50,0.51,0.53,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.57,0.58,0.59,0.61,0.62,0.63,0.64,0.64,0.63,0.64,0.65,0.64,0.59,0.62,0.62
de2b2c35312ac2f0a8510743742c0219,0.89,0.89,0.87,0.87,0.87,0.87,0.89,0.91,0.92,0.90,0.90,0.91,0.90,0.91,0.92,0.92,0.92,0.92,0.91,0.90,0.90,0.89,0.90,0.90,0.91,0.92,0.93,0.93,0.92,0.92,0.92,0.92,0.90,0.90,0.90,0.89,0.88,0.90,0.89,0.90,0.91,0.92,0.91,0.91,0.92,0.91,0.91,0.92,0.92,0.91,0.90,0.91,0.91,0.91,0.92,0.92,0.92,0.90,0.90,0.91
ff9c1993d2a21f2117c30d8e295dd4ac,-0.18,-0.18,-0.18,-0.17,-0.17,-0.17,-0.17,-0.16,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14
46a2289decf79f747406fa91cd92fc27,0.28,0.28,0.28,0.28,0.28,0.28,0.31,0.31,0.31,0.31,0.38,0.38,0.40,0.43,0.43,0.43,0.43,0.47,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.55,0.61,0.89,0.90,0.90,0.90,0.90,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
a30d244141cb2f51e0803e79bc4bd147,0.41,0.41,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
