WorkerId,sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
00de940f0b5cfc82cca4791199e3bfb3,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,-0.30,0.00,0.40,0.40,0.40,0.40,0.40,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.16,-0.46,-0.58,-0.58,-0.63,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67
accbf566ae920d6260d28454e1ee0d6a,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.16,-0.28,-0.33,-0.35,-0.36,-0.36,-0.34,-0.33,-0.33,-0.24,-0.18,-0.28,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.37,-0.37,-0.37,-0.37
78b5e9744073532cc376976b5fc6b2fc,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-0.30,-0.23,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32
eca1130f44cd2e17645e40a0fa2ef59b,-0.01,-0.01,0.01,0.01,0.00,-0.01,-0.06,-0.07,-0.10,-0.11,-0.14,-0.12,-0.10,-0.15,-0.17,-0.18,-0.18,-0.18,-0.14,-0.11,-0.18,-0.22,-0.25,-0.28,-0.33,-0.35,-0.40,-0.42,-0.45,-0.50,-0.49,-0.45,-0.46,-0.51,-0.53,-0.53,-0.54,-0.56,-0.58,-0.58,-0.59,-0.61,-0.62,-0.62,-0.64,-0.61,-0.58,-0.55,-0.54,-0.53,-0.50,-0.51,-0.50,-0.47,-0.45,-0.45,-0.47,-0.41,-0.38,-0.36
1ac10b86ba5ac18e06eea9f9954ab216,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
62ef0e23f21039e337b545ccc4851525,-0.29,-0.29,-0.29,-0.29,-0.30,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.35,-0.35,-0.35,-0.37,-0.40,-0.42,-0.48,-0.48,-0.49,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
46a2289decf79f747406fa91cd92fc27,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.03,-0.02,-0.02
607f6e34a0b5923333f6b16d3a59cc98,0.44,0.61,0.72,0.66,0.28,0.27,0.41,0.51,0.51,0.61,0.62,0.66,0.62,0.65,0.64,0.55,0.64,0.71,0.75,0.77,0.34,0.20,0.22,0.27,0.28,0.38,0.42,0.45,0.47,0.49,0.33,0.37,0.41,0.41,0.34,0.37,0.42,0.38,0.44,0.47,0.51,0.59,0.55,0.40,0.45,0.48,0.42,0.44,0.54,0.62,0.63,0.63,0.67,0.70,0.70,0.71,0.75,0.67,0.66,0.67
ff9c1993d2a21f2117c30d8e295dd4ac,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.58,-0.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.58,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.60,-0.61,-0.61,-0.62,-0.62,-0.62,-0.62,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
9edfd17e8b78d0981868f84c5f20a118,0.17,1.00,1.00,0.54,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.19,0.11,0.13,0.17,0.18,0.21,0.23,0.24,0.24,0.21,0.17,0.13,0.11,0.07,0.03,-0.02,-0.07,-0.08,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,-0.07,-0.07,-0.05,-0.04,-0.03,-0.03,-0.02,-0.01,-0.00,0.01,0.02,0.03,0.03,0.03,0.05,0.08,0.11,0.14,0.15,0.17,0.18,0.19
