WorkerId,sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
a30d244141cb2f51e0803e79bc4bd147,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
ed7ed76453bd846859f5e6b9149df276,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
d4d0cd1ae06f54909291d34ddd6ab497,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.06,0.04,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
49be5653eaba26f1eb60fd9d63f23502,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.66,0.56,0.40,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
accbf566ae920d6260d28454e1ee0d6a,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.07,0.07,0.07,0.07,0.07,0.08,0.09,0.03,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.03,0.03,0.01,-0.05,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.03,0.00,-0.03,-0.08,-0.08,-0.07,-0.08,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10
607f6e34a0b5923333f6b16d3a59cc98,0.33,0.32,0.32,0.28,0.34,0.31,0.35,0.34,0.32,0.35,0.32,0.30,0.29,0.30,0.32,0.32,0.35,0.36,0.37,0.37,0.40,0.40,0.38,0.42,0.44,0.39,0.38,0.40,0.43,0.40,0.40,0.43,0.42,0.37,0.42,0.42,0.44,0.40,0.41,0.47,0.48,0.49,0.50,0.52,0.52,0.54,0.56,0.60,0.64,0.64,0.63,0.66,0.67,0.71,0.71,0.72,0.71,0.71,0.72,0.73
11e5c2ba0236fe3643cac09dbdb96580,0.37,0.39,0.41,0.41,0.41,0.41,0.43,0.43,0.44,0.44,0.46,0.47,0.47,0.47,0.46,0.44,0.43,0.42,0.41,0.39,0.39,0.39,0.39,0.41,0.44,0.46,0.48,0.50,0.51,0.53,0.55,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.62,0.63,0.63,0.64,0.65,0.65,0.65,0.66,0.67,0.68,0.68,0.68,0.68,0.70,0.70,0.70,0.70,0.69,0.66,0.65,0.65,0.65
de2b2c35312ac2f0a8510743742c0219,0.23,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.25,0.23,0.23,0.23,0.22,0.23,0.24,0.25,0.26,0.27,0.27,0.30,0.30,0.30,0.30,0.30,0.31,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.35,0.36,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.38
2db8293d2a35a17f16ddf8e97122ec11,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.38,0.41
eca1130f44cd2e17645e40a0fa2ef59b,0.10,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.15,0.17,0.18,0.18,0.19,0.19,0.19,0.18,0.17,0.16,0.16,0.16,0.16,0.17,0.18,0.18,0.18,0.18,0.17,0.16,0.16,0.17,0.17,0.17,0.18,0.19,0.20,0.20,0.19,0.18,0.18,0.19,0.20,0.20,0.20,0.19,0.19,0.19
