sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.33746,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.37826,0.38028,0.43044,0.43044,0.44348,0.40435,0.38696,0.4,0.4,0.4,0.4087,0.4087,0.4087,0.4087,0.4087,0.4087,0.4087,0.4087,0.4087
0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244,0.66244
0.27609,0.27609,0.27609,0.27609,0.27609,0.27609,0.27609,0.27609,0.26926,0.27236,0.29223,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30652,0.30652,0.30652,0.30838,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.31956,0.32577,0.32826,0.32826,0.32826,0.32578,0.31367,0.31087,0.31087
0.56027,0.55933,0.66605,0.56337,0.58254,0.56567,0.59028,0.60977,0.61402,0.61761,0.60737,0.6194,0.63232,0.59108,0.60088,0.62714,0.61836,0.63243,0.6234,0.61555,0.64102,0.62391,0.62903,0.59401,0.61248,0.63578,0.6052,0.61505,0.60913,0.6063,0.60582,0.57276,0.56414,0.52915,0.54786,0.54631,0.52558,0.51007,0.49715,0.47749,0.49236,0.49348,0.51957,0.42572,0.45029,0.4629,0.49914,0.50423,0.52223,0.54704,0.5587,0.57508,0.60162,0.58289,0.60938,0.59948,0.59944,0.57396,0.59783,0.6242
-0.067391,-0.06425,-0.046874,-0.032609,-0.029153,0.002174,0.039053,0.062369,0.081496,0.14664,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.33261,0.46304,0.46304,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.47609,0.48478,0.48478,0.47593,0.46597,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.40979,0.40652,0.40652
0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391,0.72391
0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739,0.91739
0.49957,0.48241,0.50825,0.51258,0.51694,0.52129,0.52129,0.52563,0.52989,0.52997,0.53866,0.53866,0.54278,0.54301,0.54301,0.54301,0.54301,0.54301,0.54301,0.54301,0.54735,0.54735,0.54735,0.54331,0.55532,0.55604,0.55604,0.55604,0.55604,0.56038,0.56473,0.56473,0.56473,0.56473,0.56473,0.5687,0.56907,0.56907,0.56517,0.56038,0.55646,0.5747,0.5817,0.5821,0.58645,0.58645,0.57871,0.5653,0.57629,0.59026,0.59079,0.56959,0.56907,0.57274,0.57776,0.57776,0.57776,0.57776,0.57776,0.57776
0.53655,0.52785,0.52785,0.52785,0.52785,0.52785,0.52785,0.52785,0.52785,0.52785,0.52785,0.52785,0.53194,0.53655,0.53655,0.53655,0.53655,0.53655,0.53655,0.53655,0.54908,0.55828,0.59078,0.60608,0.6136,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.61912,0.62249,0.62782,0.62782,0.63867,0.64955,0.66045,0.66258,0.66258,0.66258,0.66258,0.66258,0.66258,0.66258,0.66258,0.66258,0.66258,0.66258,0.66258,0.66693,0.66693,0.66693,0.66693
0.0086296,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.013043,0.038064,0.088946,0.095652,0.095652,0.085179,0.073913,0.073913,0.073913,0.073913,0.073913,0.073913,0.073913,0.097806,0.12174,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087,0.1087
