sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.029029,0.032609,0.036957,0.047917,0.054348,0.054348,0.039858,0.01423,-0.00012483,-0.011545,-0.027009,-0.039674,-0.051764,-0.063871,-0.071624,-0.071739,-0.096023,-0.11359,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957,-0.11957
-0.25,-0.25,-0.25,-0.25,-0.24565,-0.24242,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.2413,-0.23756,-0.23261,-0.23261,-0.23261,-0.23261,-0.22793,-0.22391,-0.22391,-0.22391,-0.22391,-0.22391,-0.22379,-0.2123,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.18193,-0.16304,-0.16304,-0.16304,-0.16202,-0.1587,-0.16304,-0.16996,-0.15556,-0.15435,-0.15435,-0.15435,-0.15,-0.15,-0.15,-0.15,-0.15
-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826,-0.77826
-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13684,-0.13696,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413
-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913,-0.28913
-0.20167,-0.23616,-0.39203,-0.30435,-0.25576,-0.23871,-0.21739,-0.21739,-0.21739,-0.20393,-0.16941,-0.16522,-0.12567,-0.11304,-0.11268,-0.091304,-0.091304,-0.091304,-0.081913,-0.056522,-0.055911,-0.021739,-0.021739,-0.021739,-0.021739,-0.021704,-0.013043,-0.013043,-0.008696,-0.008696,-0.0054393,0.0075354,0.008696,0.008696,0.008696,0.011784,0.013043,0.017391,0.017391,0.024719,0.030435,0.030435,0.030435,0.030435,0.034783,0.034783,0.034783,0.034783,0.034783,0.034783,0.034783,0.034783,0.012522,-0.0032044,-0.04696,-0.082157,-0.097948,-0.11964,-0.12609,-0.12609
-0.066188,-0.13988,-0.18797,-0.1913,-0.20435,-0.24112,-0.2488,-0.25751,-0.26522,-0.26957,-0.27049,-0.27391,-0.3248,-0.5105,-0.36956,-0.36956,-0.36956,-0.40023,-0.50435,-0.48696,-0.48696,-0.48696,-0.48626,-0.52244,-0.52466,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.4913,-0.49075,-0.48696,-0.48696,-0.48648,-0.47826,-0.47826,-0.47245,-0.4087,-0.4087,-0.4087,-0.4087,-0.39048,-0.38261,-0.38261,-0.38696,-0.38696,-0.38696,-0.38696,-0.38696
-0.71529,-0.69348,-0.69348,-0.69348,-0.67217,-0.63811,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.6097,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.59783,-0.57925,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.56493,-0.54565,-0.54565,-0.54324,-0.53649,-0.53261,-0.53261,-0.53261,-0.52564,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957
0.00089047,0.026411,0.044344,0.056822,0.065753,0.078509,0.086957,0.095742,0.11315,0.1175,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.11749,0.11739,0.11304,0.10881,0.1087,0.11296,0.11304,0.12129,0.12584,0.13451,0.14323,0.14348,0.14348,0.14348,0.14348,0.14759,0.15217,0.15623,0.15652,0.15652,0.1443,0.14348,0.14348,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13812
-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044,-0.58044
