sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737
-0.032609,-0.019824,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,0.012,0.028261,0.028261,0.031694,0.032609,0.039292,0.053312,0.067391,0.071739,0.071739,0.071739,0.071739,0.071739,0.080827,0.092098,0.10217,0.10506,0.10652,0.11957,0.11957,0.11957,0.12391,0.12391,0.076966,0.057919,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.045652,0.045652,0.032527,0.028261,0.023889,0.019565,0.019565,0.0066351,-0.071938
0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087,0.7087
-0.22556,-0.20092,-0.22227,-0.21625,-0.20404,-0.19783,-0.19348,-0.19348,-0.19348,-0.19348,-0.19348,-0.18794,-0.18478,-0.18478,-0.19008,-0.21522,-0.24119,-0.20051,-0.18732,-0.29232,-0.26274,-0.17488,-0.16304,-0.1446,-0.13696,-0.1365,-0.13443,-0.15435,-0.15435,-0.14426,-0.075116,0.046214,-0.01087,-0.010106,-0.002174,-0.002455,-0.006101,0.028466,0.036973,0.023351,-0.0068316,-0.024339,-0.045574,-0.049834,-0.067005,-0.084189,-0.084783,-0.093443,-0.10628,-0.10652,-0.10652,-0.10652,-0.10652,-0.10259,-0.076087,-0.084028,-0.12243,-0.13622,-0.13696,-0.088684
-0.010629,0.026824,0.0062922,0.032876,0.032609,0.044862,0.056304,0.068472,0.087492,0.11879,0.15086,0.1159,0.12557,0.10987,0.13104,0.089784,0.082081,0.070476,0.070355,0.12563,0.14533,0.13875,0.14643,0.14303,0.13803,0.13503,0.15989,0.18883,0.18309,0.25435,0.26484,0.24431,0.19238,0.16291,0.24241,0.26623,0.25564,0.21755,0.25142,0.23228,0.22175,0.1945,0.20132,0.25338,0.25141,0.26143,0.25529,0.26383,0.3022,0.32532,0.36018,0.30488,0.29753,0.32822,0.37321,0.3327,0.32284,0.31791,0.35057,0.35419
0.23261,0.22826,0.21522,0.21407,0.20041,0.18913,0.18851,0.18414,0.17853,0.16739,0.16543,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435
0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652
-0.006522,-0.006522,-0.006522,-0.0061249,0.002174,0.002174,0.002174,0.002174,0.002174,-0.0069408,-0.016173,-0.036957,-0.054595,-0.058696,-0.058696,-0.059251,-0.071739,-0.071739,-0.063043,-0.062339,-0.05,-0.041304,-0.041194,-0.032609,-0.032431,-0.01087,-0.01087,-0.01087,-0.010833,-0.002174,-0.002174,-0.002174,-0.002174,-0.0019423,0.006522,0.006522,0.0065833,0.015217,0.015217,0.015217,0.015217,0.015217,0.015217,0.015217,0.015217,0.01948,-0.0063025,-0.006522,-0.019499,-0.019565,-0.019565,-0.019565,-0.015217,-0.023752,-0.028261,-0.032522,-0.032609,-0.032609,-0.032609,-0.032609
0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.08913,0.096985,0.10561,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652
-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174
