sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038329,0.060431,0.06087,0.06087,0.06087,0.06087,0.06087,0.085684,0.074323,0.065769,0.057601,0.044607,-0.013969,-0.064032,-0.053961,-0.033959,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391
-0.24565,-0.24224,-0.21367,-0.20652,-0.20652,-0.20652,-0.19215,-0.17562,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17282,-0.20285,-0.23027,-0.25449,-0.2899,-0.30217,-0.30217,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391,-0.32391
-0.047826,-0.056522,-0.056522,-0.056522,-0.056522,-0.056522,-0.056522,-0.056522,-0.056522,-0.056522,-0.056522,-0.059248,-0.06087,-0.06087,-0.06087,-0.06087,-0.069565,-0.069565,-0.066775,-0.065217,-0.073913,-0.073913,-0.073913,-0.066751,-0.065217,-0.062377,-0.06087,-0.06087,-0.06087,-0.063634,-0.067995,-0.069565,-0.069565,-0.069565,-0.069565,-0.069565,-0.074946,-0.082609,-0.090425,-0.1087,-0.1087,-0.1087,-0.1087,-0.1087,-0.1087,-0.1087,-0.1087,-0.1087,-0.11304,-0.11304,-0.11304,-0.11304,-0.11304,-0.11304,-0.11549,-0.12174,-0.12174,-0.12426,-0.12609,-0.12609
-0.57493,-0.57609,-0.58029,-0.59783,-0.61522,-0.61874,-0.63952,-0.65435,-0.65365,-0.66647,-0.69202,-0.70234,-0.68044,-0.70312,-0.70861,-0.69891,-0.72647,-0.72048,-0.70652,-0.70666,-0.69348,-0.7016,-0.68673,-0.73317,-0.71395,-0.71522,-0.72826,-0.72826,-0.72524,-0.73067,-0.73261,-0.73261,-0.72468,-0.71664,-0.71384,-0.72927,-0.74138,-0.74915,-0.74766,-0.74186,-0.71574,-0.68913,-0.7413,-0.73081,-0.6975,-0.67467,-0.61713,-0.56467,-0.51901,-0.47468,-0.4468,-0.4323,-0.47673,-0.49215,-0.4896,-0.50513,-0.49783,-0.51393,-0.53696,-0.53696
-0.55217,-0.55217,-0.55217,-0.56855,-0.63993,-0.83269,-1,-1,-1,-1,-0.98517,-1,-0.84581,-0.7398,-0.69787,-0.63964,-0.96427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.96957,-1,-1,-1,-1,-1,-1,-0.99277,-0.9913,-0.96645,-0.9,-0.9,-0.88199,-0.6937,-0.59232,-0.5913,-0.59021,-0.5628,-0.52638,-0.52671,-0.5554,-0.54526,-0.53739,-0.54485,-0.5345,-0.52746,-0.52163
-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087
0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,0.017391,-0.048734,-0.10797,-0.14435,-0.16956,-0.16956,-0.20823,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652,-0.25652
-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816,-0.67816
-0.23913,-0.23913,-0.23913,-0.23913,-0.23913,-0.23913,-0.23913,-0.23913,-0.23913,-0.23913,-0.23913,-0.28773,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.3913,-0.3913,-0.3913,-0.3913,-0.45196,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27298,-0.2501,-0.27707,-0.32822,-0.24245,-0.26966,-0.13688,-0.27256,-0.37391,-0.37604,-0.37826,-0.37601,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.37391,-0.33849,-0.27149,-0.30028,-0.27826,-0.29447,-0.27459,-0.26403,-0.27672,-0.3034,-0.31304,-0.32122,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.32609,-0.30407,-0.33747
