sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.20205,0.22982,0.23912,0.21737,0.20847,0.19799,0.18478,0.18931,0.18032,0.1778,0.20721,0.31787,0.30903,0.30041,0.34042,0.28302,0.24271,0.12225,0.2469,0.2386,0.20689,0.20652,0.17375,0.21153,0.20489,0.21848,0.15631,0.12119,0.18579,0.11179,0.19292,0.19147,0.20487,0.18266,0.11957,0.12221,0.21685,0.18376,0.18503,0.20217,0.21581,0.23205,0.21957,0.19372,0.22336,0.22822,0.17919,0.18065,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.27772,0.2104,0.2168,0.21375,0.1771,0.18913
0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15,0.15,0.15,0.17039,0.19713,0.21522,0.21522,0.19494,0.20369,0.22391,0.21957,0.21606,0.15435,0.15435,0.15435,0.14609,0.1413,0.12826,0.14832,0.15636,0.17991,0.18044,0.18044,0.17174,0.16304,0.16304,0.16562,0.19348,0.19704,0.21935,0.21957,0.2173,0.20786,0.21047,0.20652,0.20652,0.20022,0.19783,0.19329,0.18128,0.17351,0.17174,0.17246,0.18435,0.18478,0.18478,0.18612,0.18954,0.20113,0.20217
0.36739,0.33724,0.29816,0.29783,0.29783,0.29783,0.31062,0.31087,0.31087,0.31123,0.27609,0.27609,0.22588,0.22391,0.22391,0.21237,0.17571,0.11112,0.060265,0.058696,0.058696,0.034449,-0.0052862,-0.028261,-0.028261,-0.028261,-0.028261,-0.045652,-0.045652,-0.049234,-0.05,-0.05,-0.05,-0.05,-0.030195,-0.0061542,0.040256,0.05,0.08335,0.14277,0.19748,0.21686,0.23261,0.23852,0.2413,0.24423,0.25585,0.28192,0.30652,0.32826,0.35,0.35,0.35,0.35537,0.3587,0.3587,0.36633,0.37423,0.3947,0.40217
-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.2374,-0.2413,-0.2413,-0.2413,-0.2413,-0.2383,-0.22826,-0.22826,-0.2256,-0.19709,-0.18167,-0.16789,-0.18044,-0.18044,-0.18044,-0.18044,-0.18044,-0.18044,-0.18044,-0.18044
0.25652,0.25652,0.25652,0.25652,0.25652,0.25652,0.25652,0.25652,0.26145,0.28261,0.28261,0.28261,0.28261,0.28261,0.28261,0.29638,0.31739,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174
0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413,0.2413
-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217
-0.26304,-0.26304,-0.26304,-0.26304,-0.26304,-0.26304,-0.26304,-0.26304,-0.26304,-0.26304,-0.26254,-0.2587,-0.25435,-0.22585,-0.19257,-0.17609,-0.17609,-0.17609,-0.17609,-0.17609,-0.17609,-0.17609,-0.17174,-0.17163,-0.16739,-0.16739,-0.16739,-0.16739,-0.16763,-0.18485,-0.18913,-0.2024,-0.23165,-0.24497,-0.26648,-0.27609,-0.28444,-0.28478,-0.28478,-0.29653,-0.30961,-0.32303,-0.32391,-0.3322,-0.34478,-0.35723,-0.3587,-0.3587,-0.36638,-0.39494,-0.39783,-0.39783,-0.39783,-0.39783,-0.39783,-0.39783,-0.39783,-0.39783,-0.39783,-0.39427
0.1587,0.1587,0.15578,0.13261,0.13047,0.08913,0.10258,0.10652,0.11087,0.11522,0.11522,0.11522,0.11522,0.11522,0.11569,0.12004,0.1295,0.14171,0.14606,0.15,0.15045,0.16739,0.16714,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15142,0.11011,0.087978,0.023424,-0.0026341,-0.011603,-0.024739,-0.045923,-0.064755,-0.10739,-0.13261,-0.13323,-0.1413,-0.11957,-0.11452,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10736,-0.12826
-0.051872,-0.031994,-0.020191,-0.00373,-0.002174,0.00061183,0.015214,0.015217,0.012736,-0.002174,-0.0027907,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.022509,-0.023913,-0.023913,-0.028261,-0.028261,-0.028261
