sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16894,0.17609,0.17609,0.17609,0.16954,0.15311,0.15,0.15,0.15,0.15372,0.16304,0.17173,0.1795,0.18478,0.18478,0.18416,0.1764,0.17609,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739
0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010831,-0.005115,0.004348,0.0078676,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696,0.008696
0.15435,0.15435,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.17174,0.16452,0.18929,0.20707,0.18044,0.20955,0.21297,0.22624,0.23307,0.22671,0.22391,0.22648,0.22391,0.22391,0.22391,0.22391,0.22539,0.22935,0.22904,0.22826,0.22826,0.22943,0.23238,0.22096,0.22826,0.23005,0.23261,0.23261,0.23696,0.23696,0.24565,0.25,0.25,0.23789,0.22616,0.22974,0.24588,0.25,0.24565,0.2413,0.25,0.25,0.25,0.25,0.25295,0.26095,0.26234
0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.2087,0.25526,0.30106,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739,0.31739
0.23044,0.23044,0.2646,0.27391,0.27391,0.27391,0.27391,0.27391,0.27391,0.27391,0.27391,0.2913,0.29565,0.29565,0.29565,0.29565,0.29565,0.30332,0.30435,0.30435,0.31067,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32448,0.32609,0.32609,0.32077,0.36001,0.36005,0.35217,0.34783,0.34783,0.34783,0.34783,0.34783,0.34783,0.3094,0.26419,0.23691,0.23263,0.23044,0.23044,0.22446,0.21349,0.20245,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.54909,0.71472,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.88792,0.8762,0.80104,0.80104,0.77901,0.72285,0.72285,0.72285,0.72285
-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18913,-0.18478,-0.17088,-0.16304,-0.16442,-0.15199,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.11914,-0.10604,-0.09314,-0.08913,-0.08913,-0.084186,-0.068279,-0.10393,-0.12985,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.1526,-0.11041,-0.10145,-0.080435,-0.080435,-0.080435,-0.062851,-0.041304,-0.041304,-0.041304,-0.036892
-0.002174,-0.002174,-0.002174,-0.002174,-0.002174,-0.002174,0.002174,0.002174,0.002174,0.002174,0.0030916,0.015217,0.01607,0.023913,0.023913,0.023913,0.024665,0.032609,0.033011,0.041304,0.041806,0.05,0.05,0.05,0.054348,0.054348,0.054348,0.054348,0.054668,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.076087,0.076351,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435
0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217
