sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10544,0.10217,0.10217,0.11614,0.12562,0.13338,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696
0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435,0.35435
-0.16304,-0.17302,-0.12859,-0.082186,-0.0097638,0.038396,0.085325,0.13832,0.18239,0.21856,0.2413,0.2476,0.2587,0.2587,0.28043,0.28447,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.29583,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31948,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.34279,0.36514,0.36739,0.36739,0.36739,0.36739,0.36739,0.36739,0.36739,0.37011,0.38044
-0.58696,-0.58696,-0.58696,-0.58696,-0.45896,-0.28042,-0.25652,-0.22609,-0.27391,-0.27391,-0.27391,-0.27391,-0.27391,-0.082489,0.10435,0.10174,0.082609,0.082609,0.082609,0.082609,0.082609,0.051616,0.067595,0.12729,0.13989,0.15277,0.16175,0.17419,0.17887,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.18696,0.16621,0.12291,0.10894,0.091304,0.099233,0.14303,0.15217,0.15217,0.15217,0.15595,0.15652,0.16889,0.18058,0.18696,0.18696
0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.46925,0.48839,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098,0.49098
-0.008696,-0.008696,-0.0085548,0.0090024,0.021739,0.021739,0.021739,0.021739,0.021739,0.021739,0.021739,0.021739,0.021739,0.021739,0.021739,0.021739,0.030116,0.038783,0.043478,0.043478,0.043478,0.043478,0.047826,0.056522,0.064549,0.065217,0.065217,0.065217,0.065217,0.078261,0.081864,0.082609,0.082609,0.082609,0.082609,0.082609,0.082609,0.082609,0.082609,0.082609,0.082609,0.086957,0.086957,0.086957,0.08364,0.0663,0.04565,0.031682,0.026087,0.014315,0.0025253,-0.0074383,-0.016062,-0.0204,-0.024748,-0.032062,-0.034783,-0.041974,-0.043478,-0.043478
0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913
0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19348,0.19103,0.18478,0.17551,0.17174,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.15763,0.15,0.14565,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413
-0.0083642,0,0,0.0037429,0.008696,0.008696,0.03652,0.043478,0.049674,0.068424,0.073913,0.073913,0.079589,0.095652,0.095652,0.095652,0.099507,0.1,0.1,0.1,0.1,0.10435,0.10435,0.12785,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13044,0.13745,0.14783,0.15652,0.15652,0.15652,0.15652,0.15652,0.15652,0.15652,0.15652,0.15652,0.15652,0.15652,0.15652,0.1578,0.16477,0.16522,0.16795,0.17826,0.18261,0.18261,0.18261,0.18261,0.18261,0.19526
0.28412,0.28596,0.28913,0.29274,0.2599,0.2227,0.21374,0.21317,0.18913,0.18565,0.19459,0.20973,0.23073,0.23696,0.23696,0.24565,0.24565,0.25775,0.2587,0.2587,0.247,0.28867,0.26739,0.28622,0.28913,0.31299,0.29066,0.2916,0.29641,0.30652,0.31087,0.30453,0.31087,0.3221,0.31973,0.30652,0.30412,0.30491,0.31522,0.29698,0.26193,0.24283,0.24625,0.24413,0.22391,0.19348,0.21087,0.18668,0.19747,0.20443,0.22122,0.2413,0.2413,0.2413,0.24305,0.2587,0.2587,0.27293,0.26881,0.25103
