sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.1587,-0.1587,-0.157,-0.15435,-0.15435,-0.15435,-0.15515,-0.1663,-0.16739,-0.16766,-0.17486,-0.16739,-0.1587,-0.15538,-0.15435,-0.16304,-0.15986,-0.17247,-0.18024,-0.17303,-0.16304,-0.17294,-0.19454,-0.19348,-0.20217,-0.19905,-0.18641,-0.19348,-0.20012,-0.19965,-0.21054,-0.20652,-0.22126,-0.22352,-0.21217,-0.19046,-0.21482,-0.20762,-0.20051,-0.20679,-0.22022,-0.24403,-0.2264,-0.20423,-0.188,-0.19447,-0.21289,-0.20483,-0.18913,-0.18608,-0.18044,-0.17609,-0.17284,-0.17701,-0.19374,-0.20718,-0.1962,-0.19006,-0.18787,-0.15462
0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16301,0.090349,-0.14382,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15
0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.058696,0.064434,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435,0.080435
0.086957,0.091587,0.095652,0.10034,0.11304,0.11304,0.11304,0.11304,0.11304,0.11739,0.1216,0.12174,0.12174,0.12174,0.12174,0.12174,0.12174,0.12174,0.12174,0.12174,0.12568,0.13044,0.15027,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.15217,0.16087,0.16087,0.16378,0.16522,0.16522,0.16522,0.16522
-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.13696,-0.082357,0.031772,0.030006,-0.13539,0.012729,0.03774,0.093478,0.097691,0.12261,0.12391,0.12391,0.12391,0.12391,0.11589,0.10652,-0.15164,-0.5108,-0.56304,-0.56304,-0.56304,-0.56304,-0.56304,-0.51957,-0.50307,-0.43696,-0.43696,-0.43696,-0.43696,-0.45256,-0.45,-0.44565,-0.44565,-0.44565,-0.44565,-0.44565,-0.44565,-0.44565,-0.44565,-0.34443,0.33602,0.24979,0.095966,-0.015619,0.40642,0.34917,0.12509,-0.043431,-0.10217,-0.10217,-0.10217,-0.10217,-0.10906,-0.12594,-0.12826,-0.12826,-0.12826,-0.12826,-0.15286,-0.17174
0.17826,0.17826,0.17826,0.17826,0.17826,0.17826,0.17826,0.17826,0.17826,0.17826,0.17826,0.17734,0.17391,0.17391,0.17391,0.17391,0.17391,0.17391,0.17391,0.17391,0.17391,0.17391,0.16246,0.15217,0.13913,0.13913,0.13913,0.13913,0.13386,0.12427,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0.13685,0.16956
0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261,0.58261
0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.47104,0.42935,0.41884,0.41884,0.41485,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404,0.38404
