WorkerId,sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
2db8293d2a35a17f16ddf8e97122ec11,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
7cecbffe1da5ae974952db6c13695afe,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
00de940f0b5cfc82cca4791199e3bfb3,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.02,-0.31,-0.52,-0.53,-0.47,-0.45,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44
eca1130f44cd2e17645e40a0fa2ef59b,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.37,0.41,0.42,0.42,0.42,0.41,0.41,0.43,0.43,0.39,0.37,0.35,0.35,0.40,0.36,0.34,0.34,0.29,0.30,0.32,0.31,0.30,0.31,0.32,0.33,0.33
de2b2c35312ac2f0a8510743742c0219,0.80,0.80,0.69,0.64,0.70,0.74,0.78,0.80,0.77,0.82,0.82,0.80,0.80,0.78,0.82,0.78,0.83,0.77,0.82,0.79,0.81,0.80,0.79,0.81,0.68,0.60,0.50,0.45,0.63,0.64,0.57,0.52,0.62,0.54,0.72,0.53,0.53,0.69,0.76,0.74,0.80,0.82,0.80,0.84,0.82,0.81,0.80,0.84,0.79,0.83,0.78,0.82,0.83,0.81,0.84,0.82,0.86,0.79,0.81,0.85
607f6e34a0b5923333f6b16d3a59cc98,0.33,0.43,0.40,0.49,0.50,0.47,0.46,0.44,0.50,0.44,0.49,0.41,0.50,0.43,0.44,0.48,0.41,0.46,0.44,0.40,0.45,0.39,0.41,0.41,0.37,0.41,0.54,0.57,0.29,0.30,0.34,0.25,0.28,0.25,0.32,0.35,0.32,0.38,0.34,0.37,0.42,0.40,0.38,0.45,0.46,0.40,0.45,0.43,0.42,0.47,0.44,0.43,0.38,0.36,0.38,0.33,0.40,0.37,0.35,0.37
ff9c1993d2a21f2117c30d8e295dd4ac,0.50,0.50,0.40,-0.19,0.29,0.30,0.30,0.30,0.30,0.31,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.37,0.38,0.38,0.28,-0.06,-0.22,-0.31,-0.25,-0.03,0.03,0.10,0.17,0.17,0.03,-0.09,0.13,0.18,0.22,0.29,0.31,0.28,0.17,0.18,0.36,0.49,0.52,0.47,0.45,0.46,0.48,0.49,0.48,0.45,0.43,0.41,0.39,0.40,0.43,0.44
46a2289decf79f747406fa91cd92fc27,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
883449004b1bf2a07a284f59ddae1fd7,0.11,0.11,0.10,0.10,0.13,0.12,0.14,0.14,0.17,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.19,0.20,0.21,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.20,0.26,0.32,0.32,0.32,0.32,0.32,0.31,0.30,0.30,0.33,0.34,0.34,0.34,0.31,0.29,0.29,0.29,0.29,0.31,0.31,0.31,0.31
78b5e9744073532cc376976b5fc6b2fc,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
