sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.32609,0.32609,0.32609,0.30026,0.33318,0.34348,0.34783,0.34783,0.34783,0.34783,0.34783,0.34783,0.34783,0.34783,0.34783,0.34783,0.35502,0.35652,0.35652,0.35652,0.35652,0.35652,0.35652,0.35652,0.35652,0.35652,0.37419,0.41999,0.42174,0.42174,0.42174,0.42174,0.42174,0.42174,0.42174,0.42174,0.42174,0.4308,0.51739,0.52174,0.52174,0.51204,0.50337,0.42815,0.33487,0.31304,0.31304,0.31304,0.31304,0.31304,0.31304,0.31304,0.31304,0.31304,0.31304,0.32316,0.4276,0.49565,0.49565,0.49565
0.21121,0.21121,0.20686,0.20686,0.21991,0.21991,0.21991,0.21991,0.21991,0.21991,0.21991,0.21991,0.21991,0.21556,0.20897,0.20359,0.19816,0.18736,0.18191,0.16689,0.15901,0.15901,0.15466,0.13726,0.13726,0.13291,0.12856,0.12856,0.11105,0.095198,0.090884,0.089415,0.082252,0.072355,0.067665,0.067665,0.067665,0.067665,0.067665,0.067665,0.067665,0.067665,0.067665,0.084315,0.12139,0.15853,0.18835,0.21061,0.22733,0.24531,0.2565,0.27307,0.28691,0.29901,0.30691,0.31126,0.3162,0.32107,0.31126,0.30969
0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.01335,0.046885,0.064594,0.078565,0.10155,0.10217,0.10217,0.10217,0.10217,0.10217,0.10217,0.10217,0.11087,0.11521,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522
0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.41087,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.42391,0.47425,0.49348,0.49348,0.49348,0.49348,0.49348,0.49348,0.49348,0.49348,0.49348,0.49348,0.49348,0.49348
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.043478,0.043478,0.043478,0.043478,0.043478,0.043478,0.043478,0.043478,0.043478,0.085077,0.11644,0.12943,0.14667,0.16007,0.16087,0.16087,0.16087,0.16087,0.16087,0.16087,0.16087,0.16149,0.16956,0.16956,0.16831,0.14321,0.085558,0.055982,0.047826,0.042672,0.034349,-0.00094298,-0.008696,-0.008696,-0.008696,-0.022169,-0.026087,-0.028889,-0.04941,-0.062606,-0.069565,-0.077723,-0.10435,-0.11426,-0.11739,-0.11739,-0.11739,-0.11739,-0.094724,-0.023153,0.05462,0.114,0.13582,0.15899,0.19425,0.22272,0.27026,0.28437,0.29785,0.31304
0.38261,0.37826,0.37826,0.37826,0.37826,0.37407,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.37391,0.38839,0.41574,0.44329,0.45217,0.45217,0.45217,0.45217,0.45217,0.45217,0.45217,0.45217,0.45217,0.45217,0.45903,0.46579,0.46957
0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.065062,0.017837,0.0092985,0.0023094,-0.011957,-0.022013,-0.028261,-0.037108,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.045652,-0.045652,-0.045652,-0.045652,-0.045652,-0.045652,-0.045652,-0.048748,-0.05,-0.05,-0.05,-0.045789,-0.017994,0.006522,-0.01087,0.0082415,0.006522,-0.006522,-0.006522,-0.006522,-0.018753,-0.022148,-0.024668,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261
-0.11087,-0.11087,-0.094648,-0.075018,-0.067391,-0.067391,-0.067391,-0.067391,-0.10408,-0.09331,0.03404,0.045652,0.054815,0.091902,0.043738,0.097082,0.14048,0.17841,0.17609,0.15238,0.12279,0.14876,0.093478,0.089667,0.084783,0.084783,0.086743,0.093478,0.12667,0.16243,0.20652,0.11149,0.12273,0.076982,0.16597,0.26038,0.27657,0.32837,0.37882,0.31371,0.35179,0.33222,0.23168,0.40315,0.37071,0.6222,0.39389,0.56823,0.43667,0.4944,0.53351,0.59499,0.51946,0.55486,0.505,0.52929,0.52611,0.54304,0.54783,0.5149
0.30435,0.33456,0.33478,0.33478,0.2913,0.2913,0.2913,0.29363,0.40722,0.52231,0.56956,0.39595,0.50013,0.51304,0.51304,0.42798,0.38696,0.40153,0.5,0.5,0.5,0.54348,0.54348,0.54348,0.51835,0.51739,0.51739,0.49565,0.48903,0.42609,0.44239,0.46393,0.47826,0.50435,0.50435,0.50435,0.50435,0.52174,0.52174,0.53086,0.53478,0.53478,0.45555,0.36672,0.47403,0.60787,0.65217,0.64146,0.6558,0.58635,0.62383,0.64272,0.58102,0.67083,0.64817,0.62528,0.65219,0.67328,0.65541,0.6723
