sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.88672,0.86103,0.85406,0.82998,0.79783,0.81684,0.82896,0.83261,0.83261,0.83261,0.83828,0.8413,0.8489,0.84713,0.83308,0.81956,0.8278,0.82826,0.82826,0.82654,0.82391,0.82391,0.82974,0.81134,0.80652,0.80652,0.80652,0.81164,0.81522,0.81522,0.81522,0.81522,0.82631,0.84525,0.85511,0.86684,0.88182,0.88913,0.89883,0.90652,0.90303,0.90217,0.90217,0.90217,0.90217,0.90217,0.90217,0.90217,0.90217,0.90535,0.90652,0.90652,0.90652,0.90652,0.90652,0.90459,0.90217,0.90217,0.90217,0.90217
0.25652,0.25652,0.29567,0.32609,0.33043,0.33043,0.34783,0.34783,0.35217,0.35217,0.35217,0.37762,0.37826,0.37422,0.31228,0.2496,0.20562,0.2,0.172,0.16087,0.16087,0.15345,0.14783,0.14783,0.14783,0.14783,0.10243,0.026296,0.009625,-0.041895,-0.052174,-0.025848,0.085571,0.1218,0.16392,0.18573,0.18696,0.18696,0.18696,0.19304,0.20435,0.20435,0.2188,0.23609,0.26651,0.27826,0.27826,0.27826,0.28375,0.30215,0.32008,0.32174,0.32174,0.32174,0.32174,0.32861,0.33043,0.33043,0.33043,0.33913
-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.101,-0.092873,-0.084783,-0.084783,-0.084783,-0.085438,-0.1028,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10652,-0.10217,-0.10217,-0.10217,-0.10742,-0.11522,-0.11522,-0.10626,-0.097826,-0.097826,-0.093478,-0.084319,-0.071284,-0.054348,-0.063043,-0.06464,-0.11535,-0.12391,-0.12391,-0.12391,-0.12426,-0.14565,-0.14565,-0.14565,-0.14565,-0.14565,-0.14565,-0.14565,-0.12398,-0.076199,-0.076087
0.2966,0.30671,0.30965,0.31487,0.33086,0.3314,0.33188,0.3686,0.37055,0.37055,0.36587,0.34445,0.33171,0.23879,0.23209,0.25889,0.2705,0.27044,0.24801,0.23578,0.24916,0.25745,0.25745,0.25113,0.2183,0.21393,0.2781,0.38005,0.38699,0.36515,0.30095,0.3401,0.3401,0.37924,0.41269,0.41405,0.40078,0.3836,0.39386,0.4097,0.41405,0.40793,0.3923,0.3923,0.34905,0.3888,0.39646,0.38795,0.3836,0.38799,0.39706,0.40137,0.40806,0.4097,0.411,0.4184,0.41244,0.401,0.40657,0.44713
0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261,0.88261
0.16557,0.17609,0.17609,0.17609,0.20923,0.22733,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.24565,0.26428,0.28586,0.28913,0.28913,0.28913,0.28913,0.29109,0.29626,0.31087,0.32644,0.32826,0.32826,0.32826,0.32826,0.32826,0.29068,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478
0.66333,0.66304,0.66304,0.66304,0.66304,0.66304,0.66304,0.66304,0.66304,0.66304,0.66304,0.6587,0.6587,0.64628,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.64565,0.63696,0.56778,0.53991,0.51365,0.50652,0.50652,0.50652,0.50652,0.50652,0.50652,0.53747,0.59479,0.60652,0.60652,0.60652,0.60652,0.60652,0.62391,0.65435,0.67898,0.68044,0.68044,0.69912,0.70217,0.70217,0.70217,0.70217,0.70217,0.70217,0.70217,0.69348,0.69348,0.69348,0.68413,0.66739
0.54909,0.54063,0.5404,0.5404,0.5404,0.5404,0.5404,0.5404,0.5404,0.5404,0.5404,0.5404,0.5404,0.53642,0.49338,0.49262,0.49262,0.49262,0.49262,0.49262,0.49262,0.45922,0.45352,0.45352,0.45352,0.45352,0.45352,0.45352,0.41478,0.38836,0.38836,0.38836,0.38836,0.38836,0.3915,0.41514,0.4439,0.45352,0.45352,0.45352,0.45352,0.45352,0.45618,0.47573,0.48393,0.48393,0.48632,0.49696,0.49696,0.49696,0.52532,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737,0.52737
0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261,0.53261
0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913,0.38913
