sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.78217,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261,0.78261
0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913,0.43913
0.58413,0.61414,0.64783,0.65147,0.65217,0.65217,0.65217,0.65217,0.64864,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.64783,0.62203,0.65652,0.65652,0.65652,0.66087,0.68498,0.69459,0.68696,0.68696,0.6913,0.6963,0.74783,0.74297,0.73913,0.73913,0.73913,0.73913,0.73913,0.73913,0.73913,0.73913,0.73913,0.73913,0.73913,0.72206,0.70435,0.68531,0.67826,0.67826,0.75583,0.76087,0.77391,0.77391,0.77391,0.77391
-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391
0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.2837,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696,0.28696
0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522,0.11522
0.12609,0.12609,0.11739,0.10794,0.074098,0.047826,0.047826,0.047826,0.047826,0.047826,0.047078,0.021106,0.017391,0.008696,0.008696,0.008696,0.008696,0.0033353,-0.009557,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.017391,-0.0043897,-0.004348,-0.004348,-0.00016411,0.016675,0.017391,0.017391,0.017391,0.021217,0.026087,0.026087,0.026087,0.026087,0.026087,0.034783,0.03913,0.03913,0.03913,0.03913,0.043478,0.043478,0.043478,0.043478,0.043478,0.043478,0.043478,0.046534,0.047826,0.047826,0.047826,0.052174
0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217
0.07298,0.093988,0.091535,0.068699,0.092131,0.12816,0.12603,0.1587,0.1587,0.17832,0.19637,0.20652,0.21,0.23655,0.24565,0.24751,0.2542,0.25435,0.2895,0.29783,0.3004,0.31956,0.32041,0.32391,0.3413,0.3413,0.3413,0.3413,0.33696,0.33762,0.3587,0.36304,0.37092,0.37834,0.38913,0.39783,0.39783,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.42432,0.44266,0.45435,0.45435,0.45435,0.45435,0.45435,0.46033,0.46304,0.46739,0.4681,0.50652,0.50652,0.50652,0.50726,0.51087,0.51087
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90697,0.99571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
