sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.13727,-0.13727,-0.13727,-0.13727,-0.13727,-0.13727,-0.13727,-0.041498,-0.0021946,0.022489,0.044488,0.065899,0.066898,0.16627,0.20665,0.21025,0.21025,0.2132,0.22491,0.26968,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841
-0.080435,-0.080435,-0.080435,-0.080435,-0.080435,-0.080435,-0.093455,-0.093478,-0.093478,-0.093478,-0.093478,-0.093478,-0.093478,-0.093478,-0.093478,-0.093478,-0.093478,-0.097826,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10608,-0.10652,-0.10652,-0.1026,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.10217,-0.090976,-0.077374,-0.067391,-0.047501,-0.041304,-0.037572,-0.036957,-0.036957,-0.058696,-0.058696,-0.058696,-0.041956
0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304,0.21304
0.13483,0.14348,0.14348,0.14348,0.14348,0.14348,0.12484,0.17453,0.18325,0.16956,0.16956,0.16956,0.15712,0.12049,0.20623,0.21304,0.21304,0.21304,0.21304,0.21522,0.23478,0.24112,0.25652,0.25652,0.25217,0.25217,0.25217,0.25217,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.30019,0.32609,0.31304,0.31291,0.3,0.3087,0.32172,0.31739,0.32599,0.34308,0.34348,0.34348,0.34348,0.34348,0.34348,0.34348,0.31432,0.23101,0.072005,-0.17221,-0.084805,-0.12934,-0.18696
0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217,0.54812,0.54348,0.54348,0.53171,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53043,0.53268,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.53913,0.54028,0.55126,0.55217,0.55217,0.55217,0.55217,0.55217,0.55217
-0.059702,-0.040064,0.018682,0.071134,0.10428,0.13695,0.1702,0.17183,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.17174,0.18695,0.19246,0.16796,0.16131,0.1587,0.1529,0.10233,0.05648,0.028912,-0.00022237,-0.015217,-0.022814,-0.071739,-0.094974,-0.11087,-0.11087,-0.11087,-0.11189,-0.12685,-0.15877,-0.20763,-0.21862,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.21957,-0.2376,-0.2413
-0.20247,-0.20396,-0.20396,-0.20396,0.14762,0.17883,0.18567,0.24317,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.26148,0.25061,0.21696,0.20493,0.17534,0.16755,0.15453,0.13646,0.091722,0.057032,0.057032,0.036173,0.010259,-0.010924,-0.056066,-0.056066,-0.056066,-0.056066,-0.056066,-0.056066,-0.077815,-0.077815,-0.077815,-0.077815,-0.075826,-0.073466,-0.069612,-0.064766,-0.064766,-0.064766,-0.064766,-0.064766
0.046629,0.087394,0.19348,0.2461,0.27045,0.33059,0.36276,0.39451,0.42304,0.43377,0.44781,0.46777,0.50995,0.52951,0.53261,0.53696,0.53696,0.53696,0.53696,0.53696,0.53696,0.53696,0.53808,0.54459,0.5587,0.5587,0.56304,0.56304,0.57263,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.57609,0.57656,0.58044,0.58085,0.58913,0.58192,0.54915,0.5413,0.5413,0.52826,0.52391,0.52391,0.52614,0.57634,0.58478,0.58478,0.59629,0.57609,0.58516,0.61527,0.63274,0.65,0.65461,0.66314,0.67163
0.11087,0.10516,0.093478,0.093478,0.079739,0.072538,0.054348,0.052905,0.045652,0.045652,0.045652,0.041943,0.023913,0.019565,0.019565,0.01087,0.006522,0.006522,0.006522,0.006522,0.002174,0.002174,0.002174,0.002174,-0.0079373,-0.019565,-0.020935,-0.028261,-0.033258,-0.036957,-0.05,-0.071739,-0.071739,-0.080224,-0.11522,-0.11522,-0.11522,-0.12008,-0.13261,-0.13744,-0.1413,-0.1413,-0.1413,-0.14174,-0.14565,-0.14608,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435,-0.15435
-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.22826,-0.23057,-0.25388,-0.27174,-0.28043,-0.28043,-0.2587,-0.2587,-0.2587,-0.2587,-0.23976,-0.22004,-0.20001,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783,-0.19783
