sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087
-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.66739,-0.72144,-0.72391,-0.72391,-0.72391,-0.72391,-0.72391,-0.72391,-0.72391,-0.72391,-0.77822,-0.78478,-0.81087,-0.82929,-0.8363,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587,-0.8587
0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.078532,0.080435,0.080435,0.080435,0.080435
-0.28316,-0.26235,-0.24637,-0.2266,-0.21053,-0.22391,-0.21522,-0.20065,-0.19783,-0.21087,-0.21169,-0.21522,-0.21522,-0.21522,-0.21522,-0.21484,-0.21087,-0.20217,-0.17609,-0.16304,-0.16304,-0.16304,-0.16304,-0.16304,-0.17744,-0.23855,-0.26423,-0.29203,-0.29682,-0.3237,-0.3283,-0.34436,-0.35,-0.34511,-0.34921,-0.35,-0.33713,-0.33173,-0.34196,-0.3404,-0.35255,-0.35435,-0.37056,-0.3413,-0.34766,-0.34782,-0.35,-0.35,-0.35,-0.34565,-0.34565,-0.34565,-0.34565,-0.34883,-0.34551,-0.34524,-0.35473,-0.36249,-0.35305,-0.35435
0.086957,0.086957,0.086957,0.086957,0.086957,0.087749,0.097243,0.1087,0.1087,0.1087,0.1087,0.1087,0.11739,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.14901,0.17391,0.17234,0.16009,0.15652,0.15652,0.15652,0.1612,0.20071,0.21875,0.22742,0.24415,0.2578
-0.54565,-0.54565,-0.54565,-0.54565,-0.54565,-0.54565,-0.5587,-0.56869,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174
-0.032609,-0.032609,-0.022447,0.0023728,0.023534,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.047042,0.03859,0.015764,-0.0010492,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913
0.002174,0.002174,0.002174,0.002174,-0.020043,-0.023913,-0.023913,-0.023913,-0.023913,-0.021894,0.0070208,0.019675,0.05334,0.032609,0.032609,0.032609,0.032609,0.032609,0.032609,0.032609,0.033791,0.045652,0.045652,0.058696,0.058696,0.054018,0.05,0.05,0.05,0.054663,0.058696,0.058696,0.058696,0.058949,0.071739,0.071739,0.071739,0.071739,0.067391,0.067391,0.058684,0.054348,0.028261,0.019565,0.024047,0.032538,0.023867,0.032609,0.036957,0.037217,0.054348,0.049449,0.019541,0.015217,0.015217,0.015217,0.032609,0.032609,0.032609,0.032609
0.17609,0.18738,0.20354,0.21742,0.22946,0.23376,0.23696,0.23696,0.2413,0.2413,0.2413,0.25435,0.25435,0.25435,0.2587,0.2587,0.27174,0.27174,0.27174,0.27174,0.2581,0.25546,0.29186,0.31522,0.31522,0.31075,0.26304,0.26304,0.26304,0.2587,0.25349,0.22668,0.16304,0.16273,0.15435,0.15435,0.15435,0.15435,0.15019,0.11512,0.08925,0.08913,0.080862,0.038498,0.015742,0.015217,-0.0057478,-0.006522,-0.010628,-0.023913,-0.027825,-0.040836,-0.041304,-0.041304,-0.041304,-0.045652,-0.045652,-0.045652,-0.045652,-0.045652
0.028261,0.028261,0.028261,0.029654,0.060699,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.067391,0.089932,0.097826,0.097826,0.078018,0.038822,0.017714,-0.012106,-0.027637,-0.031364,-0.045646,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.071447,-0.084143,-0.098755,-0.11521,-0.11957,-0.11957,-0.12546,-0.12826,-0.12826,-0.12826,-0.12826,-0.12826,-0.12826,-0.12826,-0.12826,-0.12826,-0.12826
